,balance,numofproducts,hascrcard,tenure,isactivemember,exited,creditscore,geography,gender,age,estimatedsalary,estimatedsalary_group,age_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-31,age_group_32-44,age_group_45-60,age_group_above 60,numofproducts_1,numofproducts_2,numofproducts_3,numofproducts_4
7832,56726.83,2,1,2,1,0,749,france,male,42,185543.35,1.5 lakh - 2 lakh,32-44,1,50k-1 lakh,700-800,0.3333333333333333,0.7979999999999999,0.3243243243243243,0,0,0,0,0,1,0,0,0,1,0,0
7833,65269.23,1,1,3,1,1,573,spain,male,46,189988.65,1.5 lakh - 2 lakh,45-60,1,50k-1 lakh,below 650,0.0,0.44600000000000006,0.37837837837837845,0,0,1,0,0,0,1,0,1,0,0,0
7834,66220.17,1,1,6,1,0,624,spain,male,33,170819.01,1.5 lakh - 2 lakh,32-44,1,50k-1 lakh,below 650,0.0,0.5479999999999999,0.2027027027027027,0,0,1,0,0,1,0,0,1,0,0,0
7835,0.0,1,0,9,0,1,703,france,male,56,85547.33,50k - 1 lakh,45-60,0,no saving,700-800,0.0,0.7060000000000001,0.5135135135135136,0,0,0,0,0,0,1,0,1,0,0,0
7836,96147.55,1,0,8,0,0,665,france,female,41,137037.97,1 lakh - 1.5 lakh,32-44,1,50k-1 lakh,650-700,0.0,0.63,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0
7837,0.0,2,0,4,0,0,648,france,male,42,19283.14,1k - 20k,32-44,0,no saving,below 650,0.3333333333333333,0.596,0.3243243243243243,0,0,0,0,0,1,0,0,0,1,0,0
7838,0.0,1,0,2,0,1,850,spain,male,48,169425.3,1.5 lakh - 2 lakh,45-60,0,no saving,above 800,0.0,0.9999999999999999,0.40540540540540543,0,0,1,0,0,0,1,0,1,0,0,0
7839,145330.43,1,1,8,1,0,569,germany,female,32,132038.65,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.43800000000000006,0.1891891891891892,1,1,0,0,0,1,0,0,1,0,0,0
7840,0.0,2,1,3,1,0,566,france,female,21,3626.47,1k - 20k,21-23,0,no saving,below 650,0.3333333333333333,0.43200000000000005,0.040540540540540515,1,0,0,1,0,0,0,0,0,1,0,0
7841,124192.28,2,1,4,1,0,537,germany,female,47,50881.51,50k - 1 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.374,0.39189189189189194,1,1,0,0,0,0,1,0,0,1,0,0
7842,111288.18,1,1,7,1,1,706,germany,female,46,149170.25,1 lakh - 1.5 lakh,45-60,1,1 lakh - 1.5 lakh,700-800,0.0,0.7119999999999999,0.37837837837837845,1,1,0,0,0,0,1,0,1,0,0,0
7843,107805.67,1,0,7,0,0,734,france,male,43,182505.68,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.7679999999999999,0.3378378378378379,0,0,0,0,0,1,0,0,1,0,0,0
7844,103700.69,1,0,5,0,1,586,germany,female,36,194072.56,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.47199999999999986,0.24324324324324326,1,1,0,0,0,1,0,0,1,0,0,0
7845,0.0,2,1,1,1,0,612,france,female,38,9209.21,1k - 20k,32-44,0,no saving,below 650,0.3333333333333333,0.5239999999999999,0.27027027027027034,1,0,0,0,0,1,0,0,0,1,0,0
7846,0.0,1,1,0,1,0,648,france,male,34,167931.81,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.0,0.596,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0
7847,87739.08,1,1,3,1,0,557,france,female,27,123096.56,1 lakh - 1.5 lakh,24-31,1,50k-1 lakh,below 650,0.0,0.41400000000000003,0.12162162162162166,1,0,0,0,1,0,0,0,1,0,0,0
7848,133313.34,1,1,0,1,0,643,spain,female,20,3965.69,1k - 20k,18-20,1,1 lakh - 1.5 lakh,below 650,0.0,0.586,0.02702702702702703,1,0,1,0,0,0,0,0,1,0,0,0
7849,0.0,1,1,10,1,0,433,france,female,49,87711.61,50k - 1 lakh,45-60,0,no saving,below 650,0.0,0.16599999999999993,0.4189189189189189,1,0,0,0,0,0,1,0,1,0,0,0
7850,154902.66,1,1,7,1,0,643,germany,male,41,49667.28,20k - 50k,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.586,0.3108108108108108,0,1,0,0,0,1,0,0,1,0,0,0
7851,0.0,2,0,0,0,0,488,france,female,36,136675.22,1 lakh - 1.5 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.2759999999999999,0.24324324324324326,1,0,0,0,0,1,0,0,0,1,0,0
7852,112595.85,1,0,6,0,1,758,germany,male,68,35865.44,20k - 50k,above 60,1,1 lakh - 1.5 lakh,700-800,0.0,0.816,0.6756756756756757,0,1,0,0,0,0,0,1,1,0,0,0
7853,119695.75,1,1,3,1,0,743,germany,male,39,26136.13,20k - 50k,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.7859999999999999,0.2837837837837838,0,1,0,0,0,1,0,0,1,0,0,0
7854,0.0,1,0,7,0,1,730,france,female,47,33373.26,20k - 50k,45-60,0,no saving,700-800,0.0,0.7599999999999999,0.39189189189189194,1,0,0,0,0,0,1,0,1,0,0,0
7855,0.0,2,1,7,1,0,746,spain,male,49,10096.25,1k - 20k,45-60,0,no saving,700-800,0.3333333333333333,0.7919999999999999,0.4189189189189189,0,0,1,0,0,0,1,0,0,1,0,0
7856,152614.51,2,1,8,1,0,666,germany,female,59,188782.3,1.5 lakh - 2 lakh,45-60,1,1.5 lakh - 2 lakh,650-700,0.3333333333333333,0.632,0.5540540540540542,1,1,0,0,0,0,1,0,0,1,0,0
7857,131647.01,2,0,7,0,0,580,germany,female,33,79775.19,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.45999999999999985,0.2027027027027027,1,1,0,0,0,1,0,0,0,1,0,0
7858,96654.72,2,0,6,0,0,850,france,male,27,152740.16,1.5 lakh - 2 lakh,24-31,1,50k-1 lakh,above 800,0.3333333333333333,0.9999999999999999,0.12162162162162166,0,0,0,0,1,0,0,0,0,1,0,0
7859,137583.04,1,1,3,1,0,563,france,male,22,5791.85,1k - 20k,21-23,1,1 lakh - 1.5 lakh,below 650,0.0,0.42600000000000005,0.05405405405405406,0,0,0,1,0,0,0,0,1,0,0,0
7860,62717.84,2,1,3,1,0,766,germany,female,28,13182.43,1k - 20k,24-31,1,50k-1 lakh,700-800,0.3333333333333333,0.832,0.13513513513513514,1,1,0,0,1,0,0,0,0,1,0,0
7861,95377.13,1,1,9,1,0,659,france,male,32,187551.24,1.5 lakh - 2 lakh,32-44,1,50k-1 lakh,650-700,0.0,0.618,0.1891891891891892,0,0,0,0,0,1,0,0,1,0,0,0
7862,135936.1,2,1,1,1,0,607,spain,male,28,110560.14,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5139999999999999,0.13513513513513514,0,0,1,0,1,0,0,0,0,1,0,0
7863,161591.11,3,1,5,1,0,644,germany,male,35,63795.62,50k - 1 lakh,32-44,1,1.5 lakh - 2 lakh,below 650,0.6666666666666667,0.588,0.22972972972972977,0,1,0,0,0,1,0,0,0,0,1,0
7864,142382.03,1,1,8,1,0,746,france,male,47,62086.62,50k - 1 lakh,45-60,1,1 lakh - 1.5 lakh,700-800,0.0,0.7919999999999999,0.39189189189189194,0,0,0,0,0,0,1,0,1,0,0,0
7865,0.0,2,1,2,1,0,588,spain,male,33,12483.56,1k - 20k,32-44,0,no saving,below 650,0.3333333333333333,0.47599999999999987,0.2027027027027027,0,0,1,0,0,1,0,0,0,1,0,0
7866,0.0,2,1,9,1,0,691,spain,male,30,10963.04,1k - 20k,24-31,0,no saving,650-700,0.3333333333333333,0.682,0.16216216216216217,0,0,1,0,1,0,0,0,0,1,0,0
7867,127043.09,1,1,6,1,0,666,france,female,38,8247.0,1k - 20k,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.632,0.27027027027027034,1,0,0,0,0,1,0,0,1,0,0,0
7868,0.0,1,1,3,1,0,640,spain,female,46,156260.08,1.5 lakh - 2 lakh,45-60,0,no saving,below 650,0.0,0.58,0.37837837837837845,1,0,1,0,0,0,1,0,1,0,0,0
7869,78885.88,2,1,4,1,0,611,germany,female,29,26927.69,20k - 50k,24-31,1,50k-1 lakh,below 650,0.3333333333333333,0.5219999999999999,0.14864864864864863,1,1,0,0,1,0,0,0,0,1,0,0
7870,95922.9,1,0,8,0,1,651,spain,female,45,84782.42,50k - 1 lakh,45-60,1,50k-1 lakh,650-700,0.0,0.602,0.36486486486486486,1,0,1,0,0,0,1,0,1,0,0,0
7871,0.0,2,0,8,0,0,529,france,female,29,19842.11,1k - 20k,24-31,0,no saving,below 650,0.3333333333333333,0.358,0.14864864864864863,1,0,0,0,1,0,0,0,0,1,0,0
7872,91711.59,1,1,3,1,0,676,france,female,36,95393.43,50k - 1 lakh,32-44,1,50k-1 lakh,650-700,0.0,0.652,0.24324324324324326,1,0,0,0,0,1,0,0,1,0,0,0
7873,110031.09,2,1,10,1,0,639,germany,female,46,133995.59,1 lakh - 1.5 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.578,0.37837837837837845,1,1,0,0,0,0,1,0,0,1,0,0
7874,81210.72,2,1,5,1,0,782,france,male,36,108003.38,1 lakh - 1.5 lakh,32-44,1,50k-1 lakh,700-800,0.3333333333333333,0.864,0.24324324324324326,0,0,0,0,0,1,0,0,0,1,0,0
7875,122947.92,1,1,5,1,0,641,germany,male,32,99154.86,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.582,0.1891891891891892,0,1,0,0,0,1,0,0,1,0,0,0
7876,182065.85,1,0,1,0,0,697,france,female,38,49503.5,20k - 50k,32-44,1,1.5 lakh - 2 lakh,650-700,0.0,0.6940000000000001,0.27027027027027034,1,0,0,0,0,1,0,0,1,0,0,0
7877,0.0,1,0,0,0,1,623,france,male,45,196533.72,1.5 lakh - 2 lakh,45-60,0,no saving,below 650,0.0,0.5459999999999999,0.36486486486486486,0,0,0,0,0,0,1,0,1,0,0,0
7878,69974.66,2,0,2,0,1,494,spain,female,41,188426.13,1.5 lakh - 2 lakh,32-44,1,50k-1 lakh,below 650,0.3333333333333333,0.2879999999999999,0.3108108108108108,1,0,1,0,0,1,0,0,0,1,0,0
7879,123711.73,2,0,10,0,1,731,france,female,38,171340.68,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.7619999999999999,0.27027027027027034,1,0,0,0,0,1,0,0,0,1,0,0
7880,76495.04,1,0,6,0,0,657,france,male,44,79071.89,50k - 1 lakh,32-44,1,50k-1 lakh,650-700,0.0,0.614,0.35135135135135137,0,0,0,0,0,1,0,0,1,0,0,0
7881,0.0,2,0,9,0,0,744,france,female,38,20940.76,20k - 50k,32-44,0,no saving,700-800,0.3333333333333333,0.7879999999999999,0.27027027027027034,1,0,0,0,0,1,0,0,0,1,0,0
7882,0.0,2,1,9,1,0,774,spain,male,46,34774.26,20k - 50k,45-60,0,no saving,700-800,0.3333333333333333,0.848,0.37837837837837845,0,0,1,0,0,0,1,0,0,1,0,0
7883,121874.89,1,0,1,0,1,850,germany,female,45,6865.41,1k - 20k,45-60,1,1 lakh - 1.5 lakh,above 800,0.0,0.9999999999999999,0.36486486486486486,1,1,0,0,0,0,1,0,1,0,0,0
7884,0.0,2,1,6,1,0,551,france,female,45,51143.43,50k - 1 lakh,45-60,0,no saving,below 650,0.3333333333333333,0.402,0.36486486486486486,1,0,0,0,0,0,1,0,0,1,0,0
7885,188455.19,1,0,6,0,1,638,france,male,36,47031.4,20k - 50k,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.576,0.24324324324324326,0,0,0,0,0,1,0,0,1,0,0,0
7886,99045.93,2,0,0,0,0,792,france,female,42,47160.01,20k - 50k,32-44,1,50k-1 lakh,700-800,0.3333333333333333,0.884,0.3243243243243243,1,0,0,0,0,1,0,0,0,1,0,0
7887,0.0,1,1,8,1,0,666,france,female,36,158666.99,1.5 lakh - 2 lakh,32-44,0,no saving,650-700,0.0,0.632,0.24324324324324326,1,0,0,0,0,1,0,0,1,0,0,0
7888,205770.78,2,0,2,0,0,716,germany,female,30,65464.66,50k - 1 lakh,24-31,1,above 2 lakh,700-800,0.3333333333333333,0.7319999999999999,0.16216216216216217,1,1,0,0,1,0,0,0,0,1,0,0
7889,79340.95,1,0,0,0,0,594,france,female,31,78255.86,50k - 1 lakh,24-31,1,50k-1 lakh,below 650,0.0,0.4879999999999999,0.1756756756756757,1,0,0,0,1,0,0,0,1,0,0,0
7890,138456.03,2,1,9,1,0,600,germany,male,57,103548.25,1 lakh - 1.5 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.4999999999999999,0.527027027027027,0,1,0,0,0,0,1,0,0,1,0,0
7891,0.0,2,1,7,1,0,565,france,male,49,89609.26,50k - 1 lakh,45-60,0,no saving,below 650,0.3333333333333333,0.43000000000000005,0.4189189189189189,0,0,0,0,0,0,1,0,0,1,0,0
7892,101099.9,2,1,2,1,0,678,germany,male,48,193476.04,1.5 lakh - 2 lakh,45-60,1,1 lakh - 1.5 lakh,650-700,0.3333333333333333,0.656,0.40540540540540543,0,1,0,0,0,0,1,0,0,1,0,0
7893,0.0,2,1,5,1,0,648,spain,female,31,5199.02,1k - 20k,24-31,0,no saving,below 650,0.3333333333333333,0.596,0.1756756756756757,1,0,1,0,1,0,0,0,0,1,0,0
7894,109219.83,1,0,8,0,0,642,france,male,40,52827.51,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.584,0.2972972972972973,0,0,0,0,0,1,0,0,1,0,0,0
7895,123276.69,2,1,1,1,1,706,germany,male,67,86507.88,50k - 1 lakh,above 60,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.7119999999999999,0.6621621621621623,0,1,0,0,0,0,0,1,0,1,0,0
7896,113034.31,1,1,10,1,0,668,spain,male,43,100423.88,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,650-700,0.0,0.636,0.3378378378378379,0,0,1,0,0,1,0,0,1,0,0,0
7897,0.0,2,0,1,0,0,635,spain,male,41,175611.5,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.57,0.3108108108108108,0,0,1,0,0,1,0,0,0,1,0,0
7898,129548.5,2,1,6,1,0,603,spain,male,30,19282.85,1k - 20k,24-31,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5059999999999999,0.16216216216216217,0,0,1,0,1,0,0,0,0,1,0,0
7899,74812.84,1,1,4,1,0,635,france,female,72,27448.33,20k - 50k,above 60,1,50k-1 lakh,below 650,0.0,0.57,0.7297297297297298,1,0,0,0,0,0,0,1,1,0,0,0
7900,0.0,2,0,7,0,0,642,france,female,40,183963.34,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.584,0.2972972972972973,1,0,0,0,0,1,0,0,0,1,0,0
7901,0.0,2,0,1,0,1,785,spain,female,54,45113.92,20k - 50k,45-60,0,no saving,700-800,0.3333333333333333,0.87,0.48648648648648657,1,0,1,0,0,0,1,0,0,1,0,0
7902,153538.13,2,0,3,0,0,628,germany,female,28,110776.01,1 lakh - 1.5 lakh,24-31,1,1.5 lakh - 2 lakh,below 650,0.3333333333333333,0.5559999999999999,0.13513513513513514,1,1,0,0,1,0,0,0,0,1,0,0
7903,0.0,2,1,9,1,0,499,france,female,38,183042.2,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.29799999999999993,0.27027027027027034,1,0,0,0,0,1,0,0,0,1,0,0
7904,0.0,2,1,10,1,0,567,spain,male,34,161571.79,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.43400000000000005,0.21621621621621623,0,0,1,0,0,1,0,0,0,1,0,0
7905,155619.36,1,1,0,1,0,449,spain,male,32,166692.03,1.5 lakh - 2 lakh,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.19799999999999995,0.1891891891891892,0,0,1,0,0,1,0,0,1,0,0,0
7906,159693.9,2,1,10,1,0,701,spain,male,35,71173.64,50k - 1 lakh,32-44,1,1.5 lakh - 2 lakh,700-800,0.3333333333333333,0.7020000000000001,0.22972972972972977,0,0,1,0,0,1,0,0,0,1,0,0
7907,171653.17,1,1,3,1,0,613,spain,male,37,5353.12,1k - 20k,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.5259999999999999,0.25675675675675674,0,0,1,0,0,1,0,0,1,0,0,0
7908,47685.47,2,1,2,1,0,683,germany,female,39,86019.48,50k - 1 lakh,32-44,1,0-50k,650-700,0.3333333333333333,0.666,0.2837837837837838,1,1,0,0,0,1,0,0,0,1,0,0
7909,0.0,2,1,4,1,0,581,france,male,35,86383.82,50k - 1 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.46199999999999986,0.22972972972972977,0,0,0,0,0,1,0,0,0,1,0,0
7910,0.0,1,0,5,0,1,620,france,male,61,31641.52,20k - 50k,above 60,0,no saving,below 650,0.0,0.5399999999999999,0.5810810810810811,0,0,0,0,0,0,0,1,1,0,0,0
7911,123692.0,1,1,6,1,0,561,spain,male,28,70548.96,50k - 1 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.42200000000000004,0.13513513513513514,0,0,1,0,1,0,0,0,1,0,0,0
7912,148853.29,2,1,1,1,0,558,germany,male,26,24411.02,20k - 50k,24-31,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.41600000000000004,0.10810810810810811,0,1,0,0,1,0,0,0,0,1,0,0
7913,133161.95,1,1,2,1,0,642,france,male,35,122254.86,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.584,0.22972972972972977,0,0,0,0,0,1,0,0,1,0,0,0
7914,143221.35,2,0,6,0,0,805,germany,male,24,186035.72,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,above 800,0.3333333333333333,0.91,0.08108108108108109,0,1,0,0,1,0,0,0,0,1,0,0
7915,0.0,2,1,9,1,0,687,france,male,35,73133.82,50k - 1 lakh,32-44,0,no saving,650-700,0.3333333333333333,0.674,0.22972972972972977,0,0,0,0,0,1,0,0,0,1,0,0
7916,0.0,3,0,1,0,1,695,spain,male,56,187734.49,1.5 lakh - 2 lakh,45-60,0,no saving,650-700,0.6666666666666667,0.6900000000000001,0.5135135135135136,0,0,1,0,0,0,1,0,0,0,1,0
7917,0.0,2,0,6,0,0,562,france,male,33,111590.35,1 lakh - 1.5 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.42400000000000004,0.2027027027027027,0,0,0,0,0,1,0,0,0,1,0,0
7918,126265.88,2,0,9,0,0,613,germany,male,38,15859.95,1k - 20k,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.5259999999999999,0.27027027027027034,0,1,0,0,0,1,0,0,0,1,0,0
7919,0.0,1,0,5,0,0,589,france,male,37,61324.87,50k - 1 lakh,32-44,0,no saving,below 650,0.0,0.47799999999999987,0.25675675675675674,0,0,0,0,0,1,0,0,1,0,0,0
7920,112713.34,1,1,8,1,0,593,spain,male,31,176868.89,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.4859999999999999,0.1756756756756757,0,0,1,0,1,0,0,0,1,0,0,0
7921,141173.03,1,1,5,1,0,714,france,male,34,98896.06,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.7279999999999999,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0
7922,0.0,2,1,7,1,0,588,spain,female,35,108739.15,1 lakh - 1.5 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.47599999999999987,0.22972972972972977,1,0,1,0,0,1,0,0,0,1,0,0
7923,0.0,2,0,6,0,0,679,spain,male,39,12266.06,1k - 20k,32-44,0,no saving,650-700,0.3333333333333333,0.658,0.2837837837837838,0,0,1,0,0,1,0,0,0,1,0,0
7924,118866.36,1,1,5,1,0,730,spain,male,38,163317.5,1.5 lakh - 2 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.7599999999999999,0.27027027027027034,0,0,1,0,0,1,0,0,1,0,0,0
7925,0.0,2,1,2,1,0,833,france,male,47,182247.77,1.5 lakh - 2 lakh,45-60,0,no saving,above 800,0.3333333333333333,0.9659999999999999,0.39189189189189194,0,0,0,0,0,0,1,0,0,1,0,0
7926,0.0,2,1,7,1,0,586,spain,female,33,168261.4,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.47199999999999986,0.2027027027027027,1,0,1,0,0,1,0,0,0,1,0,0
7927,92316.31,2,0,5,0,1,567,spain,female,54,158590.66,1.5 lakh - 2 lakh,45-60,1,50k-1 lakh,below 650,0.3333333333333333,0.43400000000000005,0.48648648648648657,1,0,1,0,0,0,1,0,0,1,0,0
7928,122185.53,1,0,1,0,1,637,germany,male,30,102566.46,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.574,0.16216216216216217,0,1,0,0,1,0,0,0,1,0,0,0
7929,123345.85,1,0,4,0,0,711,france,male,38,141827.83,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.0,0.7219999999999999,0.27027027027027034,0,0,0,0,0,1,0,0,1,0,0,0
7930,73070.18,2,0,4,0,0,828,france,male,30,161671.15,1.5 lakh - 2 lakh,24-31,1,50k-1 lakh,above 800,0.3333333333333333,0.9560000000000001,0.16216216216216217,0,0,0,0,1,0,0,0,0,1,0,0
7931,0.0,2,0,7,0,0,500,spain,male,38,192013.23,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.29999999999999993,0.27027027027027034,0,0,1,0,0,1,0,0,0,1,0,0
7932,95120.59,1,0,1,0,0,807,france,male,47,127875.1,1 lakh - 1.5 lakh,45-60,1,50k-1 lakh,above 800,0.0,0.914,0.39189189189189194,0,0,0,0,0,0,1,0,1,0,0,0
7933,102800.65,1,0,8,0,0,850,france,male,40,60811.56,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,above 800,0.0,0.9999999999999999,0.2972972972972973,0,0,0,0,0,1,0,0,1,0,0,0
7934,97072.42,1,1,7,1,0,782,france,female,70,131177.22,1 lakh - 1.5 lakh,above 60,1,50k-1 lakh,700-800,0.0,0.864,0.7027027027027029,1,0,0,0,0,0,0,1,1,0,0,0
7935,132876.55,1,1,6,1,0,629,spain,male,31,130862.11,1 lakh - 1.5 lakh,24-31,1,1 lakh - 1.5 lakh,below 650,0.0,0.5579999999999999,0.1756756756756757,0,0,1,0,1,0,0,0,1,0,0,0
7936,0.0,2,1,6,1,0,582,spain,male,33,72970.93,50k - 1 lakh,32-44,0,no saving,below 650,0.3333333333333333,0.46399999999999986,0.2027027027027027,0,0,1,0,0,1,0,0,0,1,0,0
7937,0.0,2,0,2,0,0,468,france,male,22,28123.99,20k - 50k,21-23,0,no saving,below 650,0.3333333333333333,0.236,0.05405405405405406,0,0,0,1,0,0,0,0,0,1,0,0
7938,0.0,1,0,3,0,1,670,france,male,36,140754.19,1 lakh - 1.5 lakh,32-44,0,no saving,650-700,0.0,0.64,0.24324324324324326,0,0,0,0,0,1,0,0,1,0,0,0
7939,0.0,1,0,2,0,0,805,france,male,39,166650.32,1.5 lakh - 2 lakh,32-44,0,no saving,above 800,0.0,0.91,0.2837837837837838,0,0,0,0,0,1,0,0,1,0,0,0
7940,51962.91,2,0,10,0,0,720,france,male,26,45507.24,20k - 50k,24-31,1,50k-1 lakh,700-800,0.3333333333333333,0.7399999999999999,0.10810810810810811,0,0,0,0,1,0,0,0,0,1,0,0
7941,98759.89,1,0,6,0,0,781,spain,female,29,112202.64,1 lakh - 1.5 lakh,24-31,1,50k-1 lakh,700-800,0.0,0.862,0.14864864864864863,1,0,1,0,1,0,0,0,1,0,0,0
7942,156570.86,1,1,2,1,0,592,germany,male,33,37140.2,20k - 50k,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.4839999999999999,0.2027027027027027,0,1,0,0,0,1,0,0,1,0,0,0
7943,0.0,1,1,1,1,1,542,france,female,42,178256.58,1.5 lakh - 2 lakh,32-44,0,no saving,below 650,0.0,0.384,0.3243243243243243,1,0,0,0,0,1,0,0,1,0,0,0
7944,159024.71,1,0,1,0,1,532,france,male,42,100982.93,1 lakh - 1.5 lakh,32-44,1,1.5 lakh - 2 lakh,below 650,0.0,0.364,0.3243243243243243,0,0,0,0,0,1,0,0,1,0,0,0
7945,73493.17,1,1,1,1,1,520,france,female,39,109626.13,1 lakh - 1.5 lakh,32-44,1,50k-1 lakh,below 650,0.0,0.33999999999999997,0.2837837837837838,1,0,0,0,0,1,0,0,1,0,0,0
7946,0.0,2,1,8,1,0,759,france,female,45,99251.24,50k - 1 lakh,45-60,0,no saving,700-800,0.3333333333333333,0.818,0.36486486486486486,1,0,0,0,0,0,1,0,0,1,0,0
7947,69617.36,1,0,6,0,0,473,france,female,35,143345.69,1 lakh - 1.5 lakh,32-44,1,50k-1 lakh,below 650,0.0,0.246,0.22972972972972977,1,0,0,0,0,1,0,0,1,0,0,0
7948,136526.26,2,0,5,0,0,639,spain,female,35,59653.03,50k - 1 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.3333333333333333,0.578,0.22972972972972977,1,0,1,0,0,1,0,0,0,1,0,0
7949,113736.27,1,1,3,1,0,705,france,male,25,196864.61,1.5 lakh - 2 lakh,24-31,1,1 lakh - 1.5 lakh,700-800,0.0,0.7099999999999999,0.09459459459459457,0,0,0,0,1,0,0,0,1,0,0,0
7950,106723.28,1,0,1,0,1,530,france,male,52,109960.4,1 lakh - 1.5 lakh,45-60,1,1 lakh - 1.5 lakh,below 650,0.0,0.36,0.4594594594594595,0,0,0,0,0,0,1,0,1,0,0,0
7951,138847.9,1,1,10,1,0,516,germany,female,33,127256.7,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,below 650,0.0,0.33199999999999996,0.2027027027027027,1,1,0,0,0,1,0,0,1,0,0,0
7952,0.0,2,0,0,0,0,850,france,female,40,1099.95,1k - 20k,32-44,0,no saving,above 800,0.3333333333333333,0.9999999999999999,0.2972972972972973,1,0,0,0,0,1,0,0,0,1,0,0
7953,107868.14,2,1,2,1,0,746,germany,female,33,146192.4,1 lakh - 1.5 lakh,32-44,1,1 lakh - 1.5 lakh,700-800,0.3333333333333333,0.7919999999999999,0.2027027027027027,1,1,0,0,0,1,0,0,0,1,0,0
7954,96926.12,2,0,3,0,0,622,germany,male,33,48553.77,20k - 50k,32-44,1,50k-1 lakh,below 650,0.3333333333333333,0.5439999999999999,0.2027027027027027,0,1,0,0,0,1,0,0,0,1,0,0
7955,77599.23,1,0,7,0,0,743,france,male,30,144407.1,1 lakh - 1.5 lakh,24-31,1,50k-1 lakh,700-800,0.0,0.7859999999999999,0.16216216216216217,0,0,0,0,1,0,0,0,1,0,0,0
7956,178787.54,1,1,5,1,0,732,germany,male,38,195760.53,1.5 lakh - 2 lakh,32-44,1,1.5 lakh - 2 lakh,700-800,0.0,0.7639999999999999,0.27027027027027034,0,1,0,0,0,1,0,0,1,0,0,0
7957,0.0,2,1,5,1,0,850,france,male,81,44827.47,20k - 50k,above 60,0,no saving,above 800,0.3333333333333333,0.9999999999999999,0.8513513513513515,0,0,0,0,0,0,0,1,0,1,0,0
